咔咔水杯（350）,FGA126-350,件(48只),,6.2,塑胶事业部
咔咔水杯（370）,FGA126-370,件(48只),,6.2,塑胶事业部
咔咔水杯（450）,FGA126-450,件(48只),,6.2,塑胶事业部
富光精品运动壶2000ML,,件(30只),,11.8,塑胶事业部
富光精品运动壶2600ML,,件(30只),,13.8,塑胶事业部
600ML精品太空杯5型,FGA128-600,件(48只),,7.9,塑胶事业部
富光精品运动壶500ml,FGA101-500-1型,件(48只),390×260×420,5.8,塑胶事业部
800ML精品太空杯5型,FGA128-800,件(48只),,8.9,塑胶事业部
600ml精品高盖2型太空杯,FGA137-600,件(48只),,10.6,塑胶事业部
500ml精品高盖2型太空杯,FGA137-500,件(48只),,9.6,塑胶事业部
500ml精品高盖太空杯,FGA103-500,件(40只),,10.8,塑胶事业部
600ML精品高盖太空杯,FGA103-600,件(40只),,11.8,塑胶事业部
1000ML精品太空杯5型,FGA128-1000,件(48只),,9.6,塑胶事业部
富光精品运动壶2000ML,FGA101-2000,件(30只),,11.8,塑胶事业部
富光精品运动壶2600ML,FGA101-2600,件(30只),,13.8,塑胶事业部
450运动壶3型,FGA138-450,件(48只),,4.8,塑胶事业部
550运动壶3型,FGA138-550,件(48只),,5.4,塑胶事业部
富光精品太空杯500ml-2,FGA109-500,件(48只),,5.2,塑胶事业部
650运动壶3型,FGA138-650,件(48只),,5.8,塑胶事业部
260ml咔咔儿童壶,FPH111-260,件(48只),,8.6,塑胶事业部
330ml咔咔儿童壶,FPH111-330,件(48只),,8.6,塑胶事业部
370ml咔咔儿童壶,FPH111-370,件(48只),,8.6,塑胶事业部
450ml咔咔儿童壶,FPH111-450,件(48只),,8.6,塑胶事业部
480ml咔咔水杯3型,FHP115-480,件(48只),,7.5,塑胶事业部
富光逸品功夫杯260ML,FHP113-260,件(20只),,39.8,塑胶事业部
富光精品太空杯650ml-2,FGA109-650,件(48只),,5.8,塑胶事业部
富光精品运动壶800ml,FGA101-800-1型,件(48只),,7.6,塑胶事业部
富光精品太空杯800ml-2,FGA109-800,件(48只),,6.8,塑胶事业部
富光精品运动壶1000ml,FGA101-1000-1型,件(48只),,8.6,塑胶事业部
富光精品运动壶1500ml,FGA101-1500,件(30只),,9.6,塑胶事业部
350ML精品太空杯5型,FGA128-350,件(48只),,5.6,塑胶事业部
65杯盖,,只,,10,*
办公杯底托,,只,,1,塑胶事业部
360水晶杯外壳,,只,,88,真空事业部
注塑杯,,只,,25,塑胶事业部
直径71大泡杯（无盖）,,只,,12,塑胶事业部
大泡杯连接体,,只,,3,塑胶事业部
差价,,只,,1,塑胶事业部
直径71银杯壳,,只,,22,塑胶事业部
300至臻杯壳,,只,,136,真空事业部
71杯盖,,只,,10,塑胶事业部
直径71杯体,,只,,12,塑胶事业部
办公杯外壳,,只,,18,塑胶事业部
320至臻办公杯外壳,,只,,166,塑胶事业部
注银办公杯,,只,,25,塑胶事业部
480水晶办公杯外壳,,只,,96,真空事业部
直径65杯体(无盖),,只,,10,塑胶事业部
办公杯盖,,只,,5,塑胶事业部
360水晶杯盖,,只,,10,塑胶事业部
办公杯壳体,,只,,10,塑胶事业部
300至臻杯盖,,只,,20,真空事业部
大号杯盖,,只,,4,真空事业部
中泡杯 (无标),,只,,11,塑胶事业部
350至臻杯壳,,只,,136,*
Φ65银杯壳,,件(40只),,20,*
银办公杯（加工费）,,只,,25,*
塑玻底托,,只,,1.5,塑胶事业部
460至臻杯壳,,只,,166,塑胶事业部
注银口杯加工费,,只,,25,塑胶事业部
吸管(8*210MM),,只,,0.2,塑胶事业部
700ml杯加工费,,只,,6.25,塑胶事业部
2000ml翻盖杯配368C盖/底托,,只,,1.73,塑胶事业部
2000ml翻盖杯配364C盖/底托,,只,,1.73,塑胶事业部
600ml弹跳盖杯,,只,,1.59,塑胶事业部
1000ML动感盖,,只,,1.4,塑胶事业部
1000ML翻盖杯配165C盖/底,,只,,1.4,塑胶事业部
1000ML翻盖杯配810色盖/底,,只,,1.4,塑胶事业部
2000ML梅花盖165C,,只,,0.25,塑胶事业部
2000ML梅花底托165C,,只,,0.16,塑胶事业部
中号多功能泡杯体配磨砂盖,,只,,2.1,塑胶事业部
中号连接体,,只,,0.4,塑胶事业部
1000ml翻盖杯,,只,,13897,塑胶事业部
350直桶杯配E动盖,,只,,1.12,塑胶事业部
500直桶杯配E动盖,,只,,1.22,塑胶事业部
650直桶杯配E动盖,,只,,1.32,塑胶事业部
1000ML大口PP杯配动感盖,,只,,8.5,塑胶事业部
纳尔金塑料杯,,只,,10,塑胶事业部
纳尔金不锈钢杯,,只,,20,真空事业部
纳尔金单层玻璃杯,,只,,16.8,玻璃事业部
纳尔金双层玻璃杯,,只,,19.8,玻璃事业部
PG420塑玻杯,,只,,4,塑胶事业部
PP杯盖,,只,,2.15,塑胶事业部
700ml喷漆杯加工费,,只,,7.65,塑胶事业部
750ml塑料方杯,,只,,8.95,塑胶事业部
750ml不锈钢方杯,,只,,26,真空事业部
750ml不锈钢圆杯,,只,,20.6,真空事业部
750ml塑料圆杯,,只,,8.95,塑胶事业部
750ml塑料扁杯,,只,,9.35,塑胶事业部
650ml悠乐太空杯,,只,,8.1,塑胶事业部
680ml单层不锈钢杯,,只,,23,真空事业部
瓣膜瓶,,只,,1.3,真空事业部
纳尔金0型小圈,,只,,0.1,真空事业部
纳尔金0型大圈,,只,,0.15,真空事业部
500ml杯加工费,,只,,6.1,塑胶事业部
条码,,只,,0.06,塑胶事业部
小勺,,只,,0.26,塑胶事业部
1000ml翻盖杯配红盖/底托,,只,,1.3,塑胶事业部
2000ml368C色梅花盖,,只,,0.25,塑胶事业部
2000ml红色梅花盖,,只,,0.25,塑胶事业部
1000ml凹槽杯加工费,,只,,3.9,塑胶事业部
1000塑料杯动感1型,,只,,9.18,塑胶事业部
2800ML动感铝盖,,件(30只),,15.9,塑胶事业部
吸嘴,,只,,0.4,塑胶事业部
NATHAN标杯盖（无吸嘴）,,只,,2.4,塑胶事业部
500儿童水壶,,只,,50,塑胶事业部
无标杯盖（无吸嘴）,,只,,2.8,塑胶事业部
1000ml 空瓶,,只,,1,塑胶事业部
1000ml盖子165C,,只,,1,塑胶事业部
1000ml盖子,,只,,0.2,塑胶事业部
1000ml底托165C,,只,,1,塑胶事业部
2000ml底托165C,,只,,0.14,塑胶事业部
1000ml吸管,,只,,0.12,塑胶事业部
1000ml底托,,只,,0.14,塑胶事业部
600ml太空杯,,只,,0.88,塑胶事业部
NATHAN杯盖,,只,,3.3,塑胶事业部
500ml长雨点太空杯,,只,,0.64,塑胶事业部
2000ml吸管,,只,,0.12,塑胶事业部
650ml长雨点太空杯,,只,,0.69,塑胶事业部
800ml长雨点太空杯,,只,,0.78,塑胶事业部
200ML二型运动壶,,只,,0.37,塑胶事业部
300ML二型运动壶,,只,,0.44,塑胶事业部
400ML二型运动壶,,只,,0.49,塑胶事业部
订制双层玻璃口杯,,只,,2.4,玻璃事业部
1000ml汽车杯,,只,,1.1,塑胶事业部
2000减轻动感杯,,只,,9.1,塑胶事业部
PG280塑玻办公杯,,只,,4.5,塑胶事业部
22OZ  PE瓶,,只,,4.6,塑胶事业部
盖子,,只,,0.1,塑胶事业部
1000ml大口配2000ml动感盖,,只,,8.45,塑胶事业部
1000ml新款杯,,只,,1.2,塑胶事业部
1500ml新款杯,,只,,1.35,塑胶事业部
2000ml年威新款杯,,只,,1.7,塑胶事业部
7OZ PE 瓶,,只,,1.6,塑胶事业部
500长雨点杯,,只,,4.3,塑胶事业部
10 OZ PE瓶,,只,,2.1,塑胶事业部
新材料动感1000ml太空杯1型,,只,,1.22,塑胶事业部
500ml数字盖杯,,只,,1,塑胶事业部
1000ml数字盖杯,,只,,1.3,塑胶事业部
700杯,,只,,6.25,塑胶事业部
2000ml翻盖杯,,只,,1.72,塑胶事业部
1000ml翻盖瓶身（新材料）,,只,,1.2,塑胶事业部
2000ml盖子,,只,,1.2,塑胶事业部
油墨,,只,,30,塑胶事业部
吸管套装,,只,,1.7,塑胶事业部
PE瓶套装7 OZ,,只,,1.6,塑胶事业部
喷漆加工费,,只,,1.4,塑胶事业部
1000ml翻盖光杯身（有印刷）,,只,,0.81,塑胶事业部
2000ml空瓶,,只,,1.22,塑胶事业部
1000ml弹跳盖圆形镶块杯配165C盖,,只,,2.3,塑胶事业部
塑料连接体,,只,,1.47,塑胶事业部
450ml时尚杯,,只,,5.8,塑胶事业部
2000ml新吸嘴杯,,只,,11.36,塑胶事业部
600ml翻盖杯,,只,,0.89,塑胶事业部
800ml翻盖杯,,只,,1.05,塑胶事业部
2000ml瓶身,,只,,1.22,塑胶事业部
1000ml弹跳盖,,只,,0.46,塑胶事业部
600ml弹跳盖,,只,,0.32,塑胶事业部
2000ml硅胶垫圈,,只,,0.02,塑胶事业部
1000ml喷漆杯加工费,,只,,8.6,塑胶事业部
600ml汽车杯,,只,,0.9,塑胶事业部
7OZ瓣膜PE瓶,,只,,2.3,塑胶事业部
PE杯盖(无吸嘴),,只,,0.3,塑胶事业部
PG260塑玻杯,,只,,3.28,塑胶事业部
PG260连接体,,只,,0,塑胶事业部
PG260内盒,,只,,0,塑胶事业部
吸嘴盖(无吸嘴),,只,,0.3,塑胶事业部
10OZ无标PE瓶体,,只,,10000,塑胶事业部
鸟巢翻耳盖,,只,,93000,塑胶事业部
22OZ无标PE瓶体,,只,,10000,塑胶事业部
2000底托,,只,,0.16,塑胶事业部
塑料口哨,,只,,0.5,塑胶事业部
7OZ吸嘴PE瓶,,只,,2.8,塑胶事业部
客户开模直桶杯配E动盖350ml,,只,,1.12,塑胶事业部
客户开模直桶杯配E动盖500ml,,只,,1.22,塑胶事业部
客户开模直桶杯配E动盖650ml,,只,,1.32,塑胶事业部
2000镶块圆形杯,,只,,2.74,塑胶事业部
1000镶块圆形杯,,只,,2.3,塑胶事业部
600自行车瓶配弹盖,,只,,1.59,塑胶事业部
600底托,,只,,0.14,塑胶事业部
稀释剂,,公斤,,4.55,塑胶事业部
8OZ瓶,,只,,1.6,塑胶事业部
500ml纳尔金杯,,只,,10,塑胶事业部
瓣膜盖,,只,,0.3,塑胶事业部
年威1000ml 杯,,只,,1.2,塑胶事业部
年威2000ml 杯,,只,,1.64,塑胶事业部
1000ml翻盖杯配802C盖/底托,,只,,1.29,塑胶事业部
1000ml翻盖杯配兰色盖/底托,,只,,1.29,塑胶事业部
2000ml翻盖杯配165C盖/底托,,只,,1.73,塑胶事业部
2000ml梅花盖368C,,只,,0.25,塑胶事业部
500ml动感盖,,只,,0.77,塑胶事业部
年威600ml杯,,只,,6.909,塑胶事业部
750ml悠然太空杯,,只,,2.4,塑胶事业部
封口器,,只,,0.28,塑胶事业部
茶马仕1000汽车杯,,只,,9.6,塑胶事业部
茶马仕1000杯,,只,,8.8,塑胶事业部
260塑瓷泡茶师,,只,,68,塑胶事业部
玲珑太空杯,,只,,5.8,塑胶事业部
800悠乐冰爽夏日,,只,,7.2,塑胶事业部
500悠乐冰爽夏日,,只,,6.2,塑胶事业部
280ml生态瓷胆泡茶师2型,,只,,66,塑胶事业部
240生态泡茶师,,只,,60,真空事业部
处理玻璃口杯,,只,,5,玻璃事业部
260ML纳米功能杯,,件(20只),,22,真空事业部
360ML纳米功能杯,,件(20只),,25,真空事业部
280ML多功能滤叶杯,,件(20只),,25,真空事业部
380ML多功能滤叶杯,,件(20只),,25,真空事业部
处理400ML(2+2)真空办公杯,,件(16只),,22,真空事业部
BJ-403型双层不锈钢杯,,件(20只),,18,真空事业部
420ML真空办公杯,,件(16只),,22,真空事业部
260ML健牌保温杯,,件(30只),,14,真空事业部
450ML健牌保温杯,,件(30只),,14,真空事业部
处理220ML（2+2）真空杯,,件(20只),,20,真空事业部
处理玻璃办公杯,,只,,8,玻璃事业部
处理280ML（2+2）真空杯,,件(20只),,20,真空事业部
380休闲水杯(PP),FGA207-380,件(48只),,3.8,塑胶事业部
320休闲水杯(PP),FGA207-320,件(48只),,3.3,塑胶事业部
特价太空杯,FGA207-320,只,,10,塑胶事业部
300顺风不真空杯,BJ-263,件(20只),,14,真空事业部
BJ-480型不真空办公杯,BJ-480,件(16只),,16,真空事业部
处理茶马仕太空杯,,件(40只),,10,塑胶事业部
处理B型400ml太空杯,,件(48只),,5,塑胶事业部
处理A型600ml太空杯,,件(48只),,5,塑胶事业部
处理B型600ml太空杯,,件(48只),,5,塑胶事业部
处理360(2+2)真空办公杯,,只,,15,真空事业部
处理力德尔真空杯,,件(20只),,10,真空事业部
BJ-402型E动420不真空杯,,件(30只),,13,真空事业部
处理350ML力德尔子弹头杯,,只,,15,真空事业部
处理500ML力德尔子弹头杯,,只,,15,真空事业部
处理康姆恒杯,,只,,20,真空事业部
处理太空杯,,只,,5,塑胶事业部
处理紫砂套装,,套,,40,真空事业部
500ML真空杯,BJ-500,件(30只),,14,真空事业部
600ML真空杯,BJ-600,件(30只),,14,真空事业部
处理卓尔真空杯4型,,只,,15,真空事业部
处理480(2+2)真空办公杯,,只,,15,真空事业部
处理卓尔真空办公杯,,只,,25,真空事业部
处理生态杯,,只,,5,真空事业部
处理木鱼石杯,,只,,5,真空事业部
处理不锈钢杯,,只,,15,真空事业部
BJ-362型不真空杯,,件(20只),,14,真空事业部
BJ-401型不真空杯,,件(20只),,14,真空事业部
处理双层保温子弹头4型,,件(30只),,14,真空事业部
680休闲水杯(PP),FGA223-680,件(48只),,5.8,塑胶事业部
处理420力德尔真空办公杯,,只,,15,真空事业部
处理280PU发泡杯,,只,,10,真空事业部
处理350(2+2)真空杯,,只,,15,真空事业部
处理360ML金三河真空杯,,只,,10,真空事业部
360不真空泡茶师,,件(20只),,28,真空事业部
恒远中号新世纪口杯,,件(40只),,10.6,塑胶事业部
恒远大号新世纪口杯,,件(40只),,12.6,塑胶事业部
恒远小号新世纪口杯,,件(40只),,7.8,塑胶事业部
振兴新世纪500ML太空杯,SB3001,件(48只),,4.2,塑胶事业部
振兴动感650ML太空杯,SBM3017,件(48只),,5.6,塑胶事业部
振兴动感800ML太空杯,SBM3015,件(48只),,6,塑胶事业部
振兴动感1000ML太空杯,SBM3018,件(48只),,7,塑胶事业部
振兴300ML运动壶,SBM4525,件(48只),,3.6,塑胶事业部
振兴500ML运动壶,SBM4526,件(48只),,4.4,塑胶事业部
振兴600ML运动壶,SBM4527,件(48只),,5,塑胶事业部
振兴800ML运动壶,SBM4528,件(48只),,6,塑胶事业部
振兴1000ML运动壶,SBM4529,件(48只),,7,塑胶事业部
振兴500ML帽盖动感杯,SBM4534,件(48只),,5.1,塑胶事业部
振兴650ML帽盖动感杯,SBM4535,件(48只),,5.7,塑胶事业部
振兴新世纪650ML太空杯,SB3002,件(48只),,4.8,塑胶事业部
振兴800ML帽盖动感杯,SBM4536,件(48只),,6.1,塑胶事业部
振兴1000ML帽盖动感杯,SBM4537,件(48只),,7.1,塑胶事业部
振兴E代500ML太空杯,SB870A,件(48只),,4.4,塑胶事业部
振兴E代500ML太空杯,SB870B,件(48只),,4.4,塑胶事业部
振兴E代650ML太空杯,SB871A,件(48只),,5,塑胶事业部
振兴E代450ML太空杯,SB871B,件(48只),,4.4,塑胶事业部
振兴E代800ML太空杯,SB872A,件(48只),,5.8,塑胶事业部
振兴E代800ML太空杯,SB872B,件(48只),,5.8,塑胶事业部
振兴600ML太空杯,SB878,件(48只),,5,塑胶事业部
振兴400ML太空杯,SB882,件(48只),,3.9,塑胶事业部
振兴新世纪800ML太空杯,SB3003,件(48只),,6,塑胶事业部
振兴600ML太空杯,SB883,件(48只),,4.6,塑胶事业部
振兴600ML足球杯,SBM4546,件(48只),,5.2,塑胶事业部
振兴600ML网球杯,SBM4547,件(48只),,5.2,塑胶事业部
振兴600ML动力太空杯,SBM4548,件(48只),,6.2,塑胶事业部
振兴1000ML动力太空杯,SBM4549,件(48只),,9,塑胶事业部
振兴2000ML动力太空杯,SBM4550,件(30只),,13.6,塑胶事业部
振兴E动500ML太空杯1型,SBM4551,件(48只),,6.8,塑胶事业部
振兴E动500ML太空杯2型,SBM4552,件(48只),,6.8,塑胶事业部
振兴420ML太空杯泡茶师,SBM4553,件(48只),,16.6,塑胶事业部
振兴580ML太空杯泡茶师,SBM4554,件(48只),,17.6,塑胶事业部
振兴新世纪1000ML太空杯,SB3004,件(48只),,7,塑胶事业部
振兴350ML精品太空杯5型,SBM3080,件(48只),,5.6,塑胶事业部
振兴450ML精品太空杯5型,SBM3081,件(48只),,5.9,塑胶事业部
振兴E代500ML太空杯,SB3005,件(48只),,4.4,塑胶事业部
振兴E代650ML太空杯,SB3006,件(48只),,5,塑胶事业部
振兴E代800ML太空杯,SB3007,件(48只),,5.8,塑胶事业部
振兴E代1000ML太空杯,SB3008,件(48只),,6.8,塑胶事业部
振兴动感500ML太空杯,SBM3016,件(48只),,5,塑胶事业部
Φ25.5轴套,,只,,0.1,塑胶事业部
M16*1.5螺纹堵,,只,,0.15,塑胶事业部
喷漆护套,,只,,0.35,塑胶事业部
Φ15长塑料轴套,,只,,0.1,塑胶事业部
M27*1.5螺纹轴套,,只,,0.15,塑胶事业部
Φ10塑料轴套,,只,,0.1,塑胶事业部
Φ34轴套,,只,,0.1,塑胶事业部
Φ27轴套,,只,,0.1,塑胶事业部
M16*1.5螺纹套,,只,,0.15,塑胶事业部
Φ6堵头,,只,,0.08,塑胶事业部
Φ9螺纹堵,,只,,0.15,塑胶事业部
M27*1.5堵头,,只,,0.08,塑胶事业部
Φ10塑料堵头,,只,,0.08,塑胶事业部
Φ12.5堵头,,只,,0.08,塑胶事业部
280ML瑞彩口杯1型,FGA210-280,件(40只),,17.8,塑胶事业部
320ML瑞彩口杯1型,FGA210-320,件(40只),,19.8,塑胶事业部
300ML瑞彩口杯2型,FGA211-300,件(40只),,14.6,塑胶事业部
350ML瑞彩口杯2型,FGA211-350,件(40只),,15.2,塑胶事业部
260ML瑞彩口杯3型,FGA212-260,件(40只),,14.6,塑胶事业部
360ML瑞彩办公杯3型,FGA212-360,件(20只),,21.6,塑胶事业部
320ML瑞彩口杯3型,FGA212-320,件(40只),,16.6,塑胶事业部
420ML瑞彩办公杯3型,FGA212-420,件(20只),,23.6,塑胶事业部
320ML圆点太空杯,FHP116-320,件(48只),,4.8,塑胶事业部
360mlQQ太空杯,FGA184-360,件(48只),,4.8,塑胶事业部
400ml豆蔻太空杯,FGA174-400,件(48只),,5.2,塑胶事业部
500ml豆蔻太空杯,FGA174-500,件(48只),,6,塑胶事业部
富光玻璃泡杯,G102-280,件(30只),,20.8,玻璃事业部
G1201-280,G1201-280,件(20只),,162,玻璃事业部
G1201-320B,G1201-320B,件(16只),,220,玻璃事业部
G116-280,G116-280,件(20只),,218,玻璃事业部
G116-320B,G116-320B,件(16只),,258,玻璃事业部
富光单层玻璃泡杯,G107-350,件(30只),,19.8,玻璃事业部
富光水晶玻璃泡杯,G105-280,件(30只),,26.8,玻璃事业部
富光五彩经典单层水晶玻璃杯,G112-380,件(16只),,68,玻璃事业部
富光玻璃经典水晶杯280ml,G108-280,件(20只),,98,玻璃事业部
富光水晶单层玻璃泡杯,G106-380,件(16只),,58,玻璃事业部
富光中水晶工艺玻璃泡杯,G103-280,件(20只),,36.8,玻璃事业部
富光中健牌水晶玻璃杯,705-280,件(30只),,19.8,玻璃事业部
富光双层玻璃水晶杯,G115-280,件(20只),,88,玻璃事业部
富光达人水壶500ml,FGA100--500型,件(48只),458×307×435,6.8,塑胶事业部
富光达人水壶650ml,FGA100--650型,件(48只),460×310×475,7.2,塑胶事业部
600ML悠然太空杯,FGA160-600,件(48只),,6.6,塑胶事业部
800ML悠然太空杯,FGA160-800,件(48只),,7.4,塑胶事业部
750ML悠然太空杯2型,FGA164-750,件(48只),,8.2,塑胶事业部
500ML炫动太空杯,FGA167-500,件(48只),,6,塑胶事业部
650ML炫动太空杯,FGA167-650,件(48只),,6.6,塑胶事业部
800ML炫动太空杯,FGA167-800,件(48只),,7.2,塑胶事业部
450ML明太空杯,FHP112-450,件(48只),,8.6,塑胶事业部
350MLV尚太空杯,FHP117-350,件(48只),,6.6,塑胶事业部
450MLV尚太空杯,FHP117-450,件(48只),,6.9,塑胶事业部
280ML逸致口杯4型,FGA220-280,件(40只),,15.8,塑胶事业部
320ML逸致口杯4型,FGA220-320,件(40只),,16.8,塑胶事业部
200ML炫丽口杯,FGA568-200,件(40只),,8,塑胶事业部
炫耀太空杯300ml,FGA102-300,件(48只),430×290×305,4,塑胶事业部
450炫耀太空杯3型,FGA163-450,件(48只),455×305×485,4.8,塑胶事业部
炫耀太空杯300mlB型,FGA102-300,件(48只),430×290×305,4,塑胶事业部
炫耀太空杯400ml,FGA102-400,件(48只),435×295×365,4.4,塑胶事业部
炫耀太空杯400mlB型,FGA102-400,件(48只),435×295×365,4.4,塑胶事业部
炫耀太空杯500ml,FGA102-500,件(48只),445×300×425,4.8,塑胶事业部
炫耀太空杯500mlB型,FGA102-500,件(48只),445×300×425,4.8,塑胶事业部
炫耀太空杯600ml,FGA102-600,件(48只),455×305×485,5.2,塑胶事业部
炫耀太空杯600mlB型,FGA102-600,件(48只),455×305×485,5.2,塑胶事业部
350炫耀太空杯3型,FGA163-350,件(48只),455×305×485,4.4,塑胶事业部
400优优太空杯一型,FGA104-400,件(48只),,4,塑胶事业部
400优优太空杯二型,,件(48只),,4.4,塑胶事业部
400优优太空杯三型,,件(48只),,4.4,塑胶事业部
学生壶600ml,FGA107-600型,件(30只),,8.4,塑胶事业部
学生壶800ml,FGA107-800型,件(30只),,9,塑胶事业部
学生壶600ml二型,FGA119-600,件(30只),,8.8,塑胶事业部
学生壶800ml二型,FGA119-800,件(30只),,9.6,塑胶事业部
富光背带水壶350ml,FGA169-350,件(48只),,6,塑胶事业部
富光背带水壶450ml,FGA169-450,件(48只),,6.4,塑胶事业部
富光背带水壶550ml,FGA169-550,件(48只),,6.8,塑胶事业部
富光酷影400ml太空杯3型,FGA166-400,件(48只),,5.2,塑胶事业部
富光酷影500ml太空杯3型,FGA166-500,件(48只),,5.8,塑胶事业部
燕尾太空杯500ml,FGA--1315,件(48只),425×285×455,5,塑胶事业部
燕尾太空杯650ml,FGA--1316,件(48只),440×300×495,5.6,塑胶事业部
燕尾太空杯800ml,FGA--1317,件(48只),465×315×525,6.1,塑胶事业部
燕尾太空杯1000ml,FGA--1318,件(48只),520×350×535,7,塑胶事业部
1000ml燕尾铝盖太空杯,,件(48只),,8,塑胶事业部
燕尾500ML[2型]太空杯,FGA111-500,件(48只),,4.6,塑胶事业部
燕尾650ML[2型]太空杯,FGA111-650,件(48只),,5.2,塑胶事业部
E动500太空杯2型,FGA--1342,件(48只),420×280×430,6.8,塑胶事业部
E动600ML太空杯1型,FGA129-600,件(48只),490×330×520,7.5,塑胶事业部
500MLE动6型,FGA115-500-6,件(48只),490×330×520,6,塑胶事业部
650MLE动6型,FGA115-650-6,件(48只),490×330×520,6.6,塑胶事业部
800MLE动6型,FGA115-800-6,件(48只),490×330×520,7.2,塑胶事业部
E动500太空杯3型,FGA108-500,件(48只),,6,塑胶事业部
E动600太空杯3型,FGA108-600,件(48只),,6.2,塑胶事业部
E动800太空杯3型,FGA108-800,件(48只),,6.8,塑胶事业部
E动500太空杯5型,FGA120-500,件(48只),490×330×420,6.2,塑胶事业部
E动600太空杯5型,FGA120-600,件(48只),490×330×460,6.8,塑胶事业部
E动800太空杯5型,FGA120-800,件(48只),490×330×520,7.4,塑胶事业部
E动400ML太空杯1型,FGA129-400,件(48只),490×330×520,6.5,塑胶事业部
E动520ML太空杯1型,FGA129-520,件(48只),490×330×520,7,塑胶事业部
320塑紫杯,FGA309-320,件(30只),,42.8,塑胶事业部
320健牌炫动口杯,FGT001-320,件(40只),,11.8,塑胶事业部
320塑紫杯5型,,只,,50,塑胶事业部
220ML健牌炫动口杯,FGT001-220,件(40只),,10.8,塑胶事业部
420ML健牌炫动口杯,FGT001-420,件(40只),,12.8,塑胶事业部
新世纪滤叶太空杯500ml,FGA--J1102,件(48只),440×290×360,4.2,塑胶事业部
新世纪滤叶太空杯650ml,FGA--J1103,件(48只),490×325×365,4.8,塑胶事业部
新世纪滤叶太空杯800ml,FGA--J1104,件(48只),525×350×395,6,塑胶事业部
新世纪滤叶太空杯1000ml,FGA--J1105,件(48只),560×370×420,7,塑胶事业部
新世纪滤叶太空杯1500ml,FGA--J1101,件(48只),630×420×510,9,塑胶事业部
富光(pc)泡茶师260ml 2型,FGF-736,件(40只),530×330×205,28,塑胶事业部
富光(pc)泡茶师220ml  1型,FGF-735,件(40只),530×330×205,24,塑胶事业部
富光(pc)泡茶师340ml  1型,FGF-734,件(40只),530×330×205,28,塑胶事业部
260塑玻泡茶师,,只,,68,塑胶事业部
E动口杯320ml  1型,FGF-740,件(40只),550×345×205,17,塑胶事业部
E动口杯320ml  2型,FGF-758,件(40只),550×345×205,17,塑胶事业部
E动口杯400ml  1型,FGF-741,件(40只),550×345×240,20,塑胶事业部
E动口杯400ml  2型,FGF-759,件(40只),550×345×240,20,塑胶事业部
E动口杯280ml  3型,FGA204-280,件(40只),608×388×186,15.2,塑胶事业部
E动口杯320ml  3型,FGA204-320,件(40只),604×385×206,16.6,塑胶事业部
220ml欣瑞口杯1型,FGF-755,件(40只),490×310×185,11.2,塑胶事业部
280ml欣瑞口杯3型,FGA202-280,件(40只),575×365×210,19.8,塑胶事业部
360ml欣瑞办公杯 3型,FGA202B-360,件(30只),600×495×185,22.8,塑胶事业部
欣锐3型-230ML口杯,FGA202-230,件(40只),,22.6,塑胶事业部
欣锐3型-300ML口杯,FGA202-300,件(40只),625×395×190,26,塑胶事业部
320欣瑞真空杯,FGL-3145,件(20只),625×395×190,28,真空事业部
420欣瑞真空杯,FGL-3146,件(20只),625×395×190,30,真空事业部
220ml欣瑞口杯 2型,FGF-757,件(40只),490×310×185,14.6,塑胶事业部
220ml 欣瑞口杯3型,FGA202-220,件(40只),575×365×185,16.8,塑胶事业部
320ml欣瑞口杯 1型,FGF-754,件(40只),533×335×191,13.2,塑胶事业部
320ml欣瑞口杯2型,FGF-756,件(40只),533×335×197,18.6,塑胶事业部
420ml欣瑞口杯1型,FGF-760,件(40只),560×370×220,16.8,塑胶事业部
420ml 欣瑞口杯2型,FGF-761,件(40只),560×370×220,22.8,塑胶事业部
240ml欣瑞口杯 3型,FGA202-240,件(40只),610×385×160,16.6,塑胶事业部
260ml欣瑞口杯 3型,FGA202-260,件(40只),625×395×190,18.6,塑胶事业部
塑瓷口杯180ml,FGk-2023,件(20只),,120,塑胶事业部
塑瓷口杯260ml,FGk-2024,件(20只),520×430×250,120,塑胶事业部
塑瓷口杯400ml,FGk-2025,件(12只),536×376×251,120,塑胶事业部
塑瓷办公杯300ml,FGk-2026,件(16只),575×380×225,120,塑胶事业部
精品塑瓷表杯260ml,FGk-2042,件(20只),,136,塑胶事业部
280双层骨瓷杯,FGH-2011,只,,120,塑胶事业部
中塑瓷二型口杯,,只,,42,塑胶事业部
拾喜240塑瓷泡茶师,,只,,68,塑胶事业部
精品陶瓷杯,,套,,48,塑胶事业部
真空银杯,FGN--2004,件(10只),470×305×255,1380,真空事业部
至臻真空银杯,FGN-2016,件(10只),470×305×255,1760,真空事业部
纯银离子杯,FGN--2001,件(10只),470×305×245,1380,塑胶事业部
中号水晶真空银杯,FGN--2009,件(10只),470×305×255,1580,真空事业部
中纯银离子办公杯,FGN--2003,件(10只),525×360×215,960,塑胶事业部
大纯银滤叶杯,FGN--2012,件(10只),505×305×245,860,塑胶事业部
中纯银滤叶杯,FGN--2011,件(10只),470×305×245,680,塑胶事业部
420水晶真空银办公杯,FGN--2014,件(10只),525×360×220,1680,真空事业部
小号水晶真空银杯,FGN--2013,件(10只),470×305×255,1480,真空事业部
至臻真空银办公杯,FGN-2018,件(10只),470×305×255,1880,真空事业部
